league.season,HomeTeam,AwayTeam,HomeScore,AwayScore,Date,Time,Result,HalftimeHomeGoals,HalftimeAwayGoals,HalftimeResult,HomeShot,AwayShot,HomeShotTarget,AwayShotTarget,HomeTeamFouls,AwayTeamFouls,HomeTeamCorners,AwayTeamCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,result_home,result_away,home_goals_scored_home,home_goals_conceded_home,home_win_rate_home,away_goals_scored_away,away_goals_conceded_away,away_win_rate_away,home_season_rank,away_season_rank,home_rolling_scored,home_rolling_conceded,home_rolling_win_rate,away_rolling_scored,away_rolling_conceded,away_rolling_win_rate
2022,Auxerre,Angers,2,2,2022-08-14,14:00,D,2,1,H,11,11,4,2,10,16,4,5,5,3,1,0,0.5,0.5,0.947,1.474,0.263,0.684,2.368,0.053,17,20,1.0,4.0,0.0,0.0,0.0,0.0
2022,Ajaccio,Lens,0,0,2022-08-14,14:00,D,0,0,D,9,12,2,3,16,18,1,3,5,2,0,0,0.5,0.5,0.526,1.579,0.211,1.421,0.842,0.421,18,2,1.0,2.0,0.0,3.0,2.0,1.0
2022,Estac Troyes,Toulouse,0,3,2022-08-14,14:00,A,0,1,A,12,10,2,4,14,19,6,6,2,1,0,0,0.0,1.0,1.0,1.579,0.053,1.263,1.579,0.368,19,13,2.0,3.0,0.0,1.0,1.0,0.0
2022,Lyon,Estac Troyes,4,1,2022-08-19,20:00,H,1,1,D,16,4,8,1,9,7,4,5,0,1,0,0,1.0,0.0,1.842,1.0,0.526,1.368,2.684,0.158,7,19,2.0,1.0,1.0,1.0,3.0,0.0
2022,Marseille,Nantes,2,1,2022-08-20,20:00,H,0,0,D,16,12,5,3,15,6,7,4,5,1,1,0,1.0,0.0,1.842,1.263,0.526,0.895,1.526,0.105,3,16,2.5,1.0,0.5,0.5,0.5,0.0
2022,Monaco,Lens,1,4,2022-08-20,16:00,A,1,2,A,12,14,5,6,18,13,3,5,4,0,1,0,0.0,1.0,1.947,1.737,0.474,1.421,0.842,0.421,6,2,1.5,1.0,0.5,1.5,1.0,0.5
2022,Toulouse,Lorient,2,2,2022-08-21,14:00,D,1,1,D,16,14,8,4,14,10,3,6,2,1,0,0,0.5,0.5,1.421,1.421,0.316,1.368,1.684,0.316,13,10,2.0,0.5,0.5,1.0,0.0,1.0
2022,Strasbourg,Reims,1,1,2022-08-21,12:00,D,1,0,H,12,12,3,6,12,16,5,4,1,4,0,0,0.5,0.5,1.316,1.368,0.263,0.895,1.158,0.211,15,11,1.0,1.5,0.0,1.5,4.0,0.0
2022,Rennes,Ajaccio,2,1,2022-08-21,16:05,H,1,0,H,16,10,7,3,13,11,4,8,5,2,2,0,1.0,0.0,2.263,0.737,0.789,0.684,2.316,0.158,4,18,0.5,1.0,0.0,0.5,1.0,0.0
2022,Montpellier,Auxerre,1,2,2022-08-21,14:00,A,1,0,H,13,7,7,2,10,13,7,2,1,3,2,2,0.0,1.0,1.526,1.526,0.368,0.895,1.842,0.158,12,17,2.5,3.5,0.5,1.5,3.0,0.0
2022,Clermont Foot,Nice,1,0,2022-08-21,14:00,H,1,0,H,7,13,2,4,4,21,3,6,1,2,0,2,1.0,0.0,1.053,1.474,0.474,1.263,1.0,0.421,8,9,2.0,3.5,0.5,1.0,1.0,0.0
2022,Angers,Stade Brestois,1,3,2022-08-21,14:00,A,0,2,A,7,11,5,7,9,10,3,6,2,0,1,0,0.0,1.0,1.053,1.895,0.158,1.053,1.474,0.211,20,14,1.0,1.0,0.0,1.5,2.0,0.0
2022,Lille,Paris SG,1,7,2022-08-21,19:45,A,0,4,A,16,16,10,9,13,8,2,4,2,1,0,0,0.0,1.0,2.105,1.316,0.684,2.316,0.789,0.737,5,1,2.5,1.0,0.5,5.0,1.0,1.0
2022,Ajaccio,Lille,1,3,2022-08-26,20:00,A,0,2,A,13,7,2,4,13,13,6,0,3,2,0,0,0.0,1.0,0.526,1.579,0.211,1.316,1.0,0.316,18,5,0.667,1.333,0.0,2.0,3.0,0.333
2022,Auxerre,Strasbourg,1,0,2022-08-27,16:00,H,1,0,H,7,14,3,4,4,6,2,5,0,1,0,0,1.0,0.0,0.947,1.474,0.263,1.368,1.737,0.211,17,15,1.667,2.333,0.333,1.0,1.333,0.0
2022,Lens,Rennes,2,1,2022-08-27,20:00,H,0,0,D,17,12,4,6,15,13,7,2,0,1,0,0,1.0,0.0,2.158,0.684,0.895,1.368,1.316,0.316,2,4,2.333,1.0,0.667,1.0,1.0,0.333
2022,Paris SG,Monaco,1,1,2022-08-28,19:45,D,0,1,A,18,4,5,3,12,15,4,3,4,4,0,0,0.5,0.5,2.368,1.316,0.684,1.737,1.316,0.526,1,6,5.667,1.0,1.0,1.333,2.0,0.333
2022,Stade Brestois,Montpellier,0,7,2022-08-28,14:00,A,0,5,A,6,14,0,8,15,16,5,4,0,2,1,0,0.0,1.0,1.263,1.368,0.368,1.895,1.737,0.421,14,12,2.0,1.667,0.333,2.0,3.0,0.333
2022,Nice,Marseille,0,3,2022-08-28,14:00,A,0,3,A,16,13,2,4,7,15,7,5,1,1,0,0,0.0,1.0,1.263,0.947,0.368,1.684,0.842,0.632,9,3,0.667,1.0,0.0,2.333,1.0,0.667
2022,Reims,Lyon,1,1,2022-08-28,16:05,D,1,0,H,8,18,5,5,12,12,2,7,1,1,1,0,0.5,0.5,1.474,1.211,0.421,1.579,1.474,0.421,11,7,1.333,3.0,0.0,3.0,1.0,1.0
2022,Lorient,Clermont Foot,2,1,2022-08-28,14:00,H,2,0,H,22,9,9,2,12,9,3,4,1,3,0,1,1.0,0.0,1.368,1.105,0.474,1.316,1.105,0.421,10,8,1.5,1.0,0.5,1.667,2.333,0.667
2022,Estac Troyes,Angers,3,1,2022-08-28,14:00,H,1,0,H,25,7,11,3,8,12,8,3,2,3,0,1,1.0,0.0,1.0,1.579,0.053,0.684,2.368,0.053,19,20,1.0,3.333,0.0,1.0,1.667,0.0
2022,Nantes,Toulouse,3,1,2022-08-28,12:00,H,0,1,A,16,9,8,3,11,9,4,5,0,3,0,0,1.0,0.0,1.053,1.368,0.263,1.263,1.579,0.368,16,13,0.667,1.0,0.0,2.0,1.0,0.333
2022,Angers,Reims,2,4,2022-08-31,18:00,A,0,2,A,10,11,3,5,9,15,4,3,1,6,0,1,0.0,1.0,1.053,1.895,0.158,0.895,1.158,0.211,20,11,1.0,2.0,0.0,1.25,2.5,0.0
2022,Lens,Lorient,5,2,2022-08-31,20:00,H,2,1,H,15,10,8,3,10,6,4,5,1,3,0,0,1.0,0.0,2.158,0.684,0.895,1.368,1.684,0.316,2,10,2.25,1.0,0.75,1.667,1.0,0.667
2022,Lille,Nice,1,2,2022-08-31,20:00,A,1,2,A,18,3,6,2,15,21,6,3,1,4,0,0,0.0,1.0,2.105,1.316,0.684,1.263,1.0,0.421,5,9,2.25,2.5,0.5,0.5,1.5,0.0
2022,Lyon,Auxerre,2,1,2022-08-31,18:00,H,1,0,H,20,6,8,2,13,13,9,3,0,2,0,0,1.0,0.0,1.842,1.0,0.526,0.895,1.842,0.158,7,17,2.333,1.0,0.667,1.5,1.75,0.5
2022,Marseille,Clermont Foot,1,0,2022-08-31,20:00,H,0,0,D,21,3,7,0,16,12,7,1,2,2,0,0,1.0,0.0,1.842,1.263,0.526,1.316,1.105,0.421,3,8,2.5,0.75,0.75,1.5,2.25,0.5
2022,Monaco,Estac Troyes,2,4,2022-08-31,18:00,A,1,2,A,8,19,6,11,13,11,8,6,3,1,1,0,0.0,1.0,1.947,1.737,0.474,1.368,2.684,0.158,6,19,1.25,1.75,0.25,1.5,2.75,0.25
2022,Rennes,Stade Brestois,3,1,2022-08-31,20:00,H,0,0,D,16,7,9,2,11,6,7,3,2,0,0,0,1.0,0.0,2.263,0.737,0.789,1.053,1.474,0.211,4,14,1.0,1.25,0.25,1.5,3.0,0.25
2022,Strasbourg,Nantes,1,1,2022-08-31,18:00,D,1,0,H,5,12,2,3,13,18,3,6,0,3,0,0,0.5,0.5,1.316,1.368,0.263,0.895,1.526,0.105,15,16,0.75,1.25,0.0,1.25,1.0,0.25
2022,Toulouse,Paris SG,0,3,2022-08-31,20:00,A,0,1,A,14,20,7,13,10,7,3,9,1,0,0,0,0.0,1.0,1.421,1.421,0.316,2.316,0.789,0.737,13,1,1.75,1.5,0.25,4.5,1.0,0.75
2022,Montpellier,Ajaccio,2,0,2022-08-31,18:00,H,1,0,H,9,15,4,0,9,17,3,8,2,4,1,1,1.0,0.0,1.526,1.526,0.368,0.684,2.316,0.158,12,18,3.25,2.25,0.5,0.75,1.75,0.0
2022,Auxerre,Marseille,0,2,2022-09-03,16:00,A,0,1,A,8,15,2,7,8,14,4,1,1,1,0,0,0.0,1.0,0.947,1.474,0.263,1.684,0.842,0.632,17,3,1.4,1.8,0.4,2.2,0.6,0.8
2022,Lyon,Angers,5,0,2022-09-03,18:00,H,2,0,H,16,8,9,3,5,9,13,3,2,1,0,0,1.0,0.0,1.842,1.0,0.526,0.684,2.368,0.053,7,20,2.25,1.0,0.75,1.2,2.4,0.0
2022,Nantes,Paris SG,0,3,2022-09-03,20:00,A,0,1,A,10,19,1,7,6,12,1,7,1,4,1,0,0.0,1.0,1.053,1.368,0.263,2.316,0.789,0.737,16,1,1.2,1.0,0.2,4.2,0.8,0.8
2022,Nice,Monaco,0,1,2022-09-04,19:45,A,0,0,D,12,14,5,2,10,12,3,6,2,1,0,0,0.0,1.0,1.263,0.947,0.368,1.737,1.316,0.526,9,6,0.8,1.4,0.2,1.4,2.2,0.2
2022,Reims,Lens,1,1,2022-09-04,14:00,D,0,0,D,17,20,4,4,9,11,4,4,2,2,0,1,0.5,0.5,1.474,1.211,0.421,1.421,0.842,0.421,11,2,1.8,2.4,0.2,2.8,1.2,0.8
2022,Stade Brestois,Strasbourg,1,1,2022-09-04,14:00,D,1,1,D,11,10,2,3,15,9,7,3,3,1,0,1,0.5,0.5,1.263,1.368,0.368,1.368,1.737,0.211,14,15,1.4,3.0,0.2,0.8,1.2,0.0
2022,Montpellier,Lille,1,3,2022-09-04,12:00,A,1,1,D,4,26,2,7,8,11,1,9,0,4,1,0,0.0,1.0,1.526,1.526,0.368,1.316,1.0,0.316,12,5,3.0,1.8,0.6,2.0,2.4,0.4
2022,Clermont Foot,Toulouse,2,0,2022-09-04,14:00,H,0,0,D,12,14,3,4,14,12,4,6,4,1,0,0,1.0,0.0,1.053,1.474,0.474,1.263,1.579,0.368,8,13,1.2,2.0,0.4,1.4,1.8,0.2
2022,Ajaccio,Lorient,0,1,2022-09-04,14:00,A,0,0,D,16,7,3,4,16,12,3,3,4,1,0,0,0.0,1.0,0.526,1.579,0.211,1.368,1.684,0.316,18,10,0.6,1.8,0.0,1.75,2.0,0.5
2022,Estac Troyes,Rennes,1,1,2022-09-04,16:05,D,1,0,H,9,19,1,6,13,22,3,5,2,2,1,0,0.5,0.5,1.0,1.579,0.053,1.368,1.316,0.316,19,4,2.0,2.6,0.4,1.4,1.2,0.4
2022,Lorient,Lyon,3,1,2022-09-07,18:00,H,2,1,H,11,15,6,7,8,18,1,6,1,3,0,0,1.0,0.0,1.368,1.105,0.474,1.579,1.474,0.421,10,7,1.6,1.6,0.6,2.8,0.8,0.8
2022,Lens,Estac Troyes,1,0,2022-09-09,20:00,H,1,0,H,12,7,3,2,16,10,9,1,2,1,0,0,1.0,0.0,2.158,0.684,0.895,1.368,2.684,0.158,2,19,2.4,1.0,0.6,1.8,2.2,0.4
2022,Marseille,Lille,2,1,2022-09-10,20:00,H,1,1,D,14,7,7,3,22,17,4,3,5,1,0,0,1.0,0.0,1.842,1.263,0.526,1.316,1.0,0.316,3,5,1.8,0.4,0.8,1.8,2.4,0.4
2022,Paris SG,Stade Brestois,1,0,2022-09-10,16:00,H,1,0,H,13,6,4,3,13,16,3,5,4,2,0,0,1.0,0.0,2.368,1.316,0.684,1.053,1.474,0.211,1,14,3.8,0.8,0.8,1.2,2.6,0.2
2022,Toulouse,Reims,1,0,2022-09-11,14:00,H,1,0,H,14,11,3,1,17,11,4,6,2,2,0,1,1.0,0.0,1.421,1.421,0.316,0.895,1.158,0.211,13,11,1.2,2.0,0.2,1.8,1.8,0.2
2022,Strasbourg,Clermont Foot,0,0,2022-09-11,12:00,D,0,0,D,12,10,4,4,20,15,3,5,4,2,1,0,0.5,0.5,1.316,1.368,0.263,1.316,1.105,0.421,15,8,0.8,1.0,0.0,1.6,1.0,0.6
2022,Rennes,Auxerre,5,0,2022-09-11,16:05,H,1,0,H,12,7,9,3,11,9,2,1,1,0,0,0,1.0,0.0,2.263,0.737,0.789,0.895,1.842,0.158,4,17,1.6,1.2,0.4,1.2,1.4,0.4
2022,Lorient,Nantes,3,2,2022-09-11,14:00,H,1,1,D,13,9,5,4,9,17,2,5,2,3,0,0,1.0,0.0,1.368,1.105,0.474,0.895,1.526,0.105,10,16,2.0,1.8,0.6,1.2,1.6,0.2
2022,Angers,Montpellier,2,1,2022-09-11,14:00,H,1,1,D,11,7,5,2,15,12,2,5,2,4,0,0,1.0,0.0,1.053,1.895,0.158,1.895,1.737,0.421,20,12,1.2,3.4,0.0,2.6,2.0,0.4
2022,Ajaccio,Nice,0,1,2022-09-11,14:00,A,0,0,D,9,12,3,3,9,11,2,3,1,5,0,0,0.0,1.0,0.526,1.579,0.211,1.263,1.0,0.421,18,9,0.4,1.6,0.0,0.6,1.4,0.2
2022,Monaco,Lyon,2,1,2022-09-11,19:45,H,0,0,D,11,20,4,6,12,9,1,6,1,2,0,0,1.0,0.0,1.947,1.737,0.474,1.579,1.474,0.421,6,7,1.2,2.0,0.2,2.6,1.2,0.6
2022,Auxerre,Lorient,1,3,2022-09-16,20:00,A,0,3,A,17,12,5,8,13,11,9,5,3,1,0,0,0.0,1.0,0.947,1.474,0.263,1.368,1.684,0.316,17,10,0.8,2.0,0.4,2.2,1.8,0.8
2022,Lille,Toulouse,2,1,2022-09-17,20:00,H,1,0,H,10,14,4,5,20,14,5,7,2,0,0,0,1.0,0.0,2.105,1.316,0.684,1.263,1.579,0.368,5,13,1.8,2.6,0.4,0.8,2.0,0.2
2022,Montpellier,Strasbourg,2,1,2022-09-17,16:00,H,1,0,H,10,8,4,2,11,20,8,6,4,4,0,0,1.0,0.0,1.526,1.526,0.368,1.368,1.737,0.211,12,15,2.4,1.4,0.4,0.6,0.8,0.0
2022,Reims,Monaco,0,3,2022-09-18,12:00,A,0,0,D,9,20,2,11,14,16,5,4,3,3,1,0,0.0,1.0,1.474,1.211,0.421,1.737,1.316,0.526,11,6,1.4,1.2,0.2,1.4,2.0,0.4
2022,Stade Brestois,Ajaccio,0,1,2022-09-18,14:00,A,0,0,D,8,6,4,4,13,12,6,2,2,2,0,0,0.0,1.0,1.263,1.368,0.368,0.684,2.316,0.158,14,18,1.0,2.6,0.2,0.4,1.8,0.0
2022,Nice,Angers,0,1,2022-09-18,14:00,A,0,1,A,18,16,5,3,9,11,5,4,0,4,1,1,0.0,1.0,1.263,0.947,0.368,0.684,2.368,0.053,9,20,0.6,1.2,0.4,1.2,3.2,0.2
2022,Nantes,Lens,0,0,2022-09-18,16:05,D,0,0,D,12,8,4,2,14,14,3,7,1,1,0,0,0.5,0.5,1.053,1.368,0.263,1.421,0.842,0.421,16,2,1.4,2.0,0.2,2.6,1.0,0.8
2022,Marseille,Rennes,1,1,2022-09-18,14:00,D,0,1,A,15,12,4,4,13,13,11,7,3,4,0,0,0.5,0.5,1.842,1.263,0.526,1.368,1.316,0.316,3,4,2.0,0.4,1.0,2.4,1.0,0.6
2022,Lyon,Paris SG,0,1,2022-09-18,19:45,A,0,1,A,12,15,3,8,14,4,3,7,0,2,0,0,0.0,1.0,1.842,1.0,0.526,2.316,0.789,0.737,7,1,2.0,1.4,0.4,3.0,0.4,0.8
2022,Clermont Foot,Estac Troyes,1,3,2022-09-18,14:00,A,1,1,D,14,9,2,4,8,15,5,1,0,3,0,0,0.0,1.0,1.053,1.474,0.474,1.368,2.684,0.158,8,19,0.8,0.6,0.4,1.8,1.8,0.4
2022,Angers,Marseille,0,3,2022-09-30,20:00,A,0,1,A,16,15,5,7,9,14,6,3,0,0,0,0,0.0,1.0,1.053,1.895,0.158,1.684,0.842,0.632,20,3,1.2,2.6,0.4,1.8,0.4,0.8
2022,Paris SG,Nice,2,1,2022-10-01,20:00,H,1,0,H,12,4,4,1,16,9,4,0,1,1,0,0,1.0,0.0,2.368,1.316,0.684,1.263,1.0,0.421,1,9,1.8,0.2,0.8,0.6,1.2,0.4
2022,Strasbourg,Rennes,1,3,2022-10-01,16:00,A,0,1,A,9,17,3,7,9,13,1,5,0,2,1,0,0.0,1.0,1.316,1.368,0.263,1.368,1.316,0.316,15,4,0.6,1.0,0.0,2.2,1.0,0.4
2022,Toulouse,Montpellier,4,2,2022-10-02,14:00,H,3,1,H,12,23,6,6,13,6,3,12,5,4,1,0,1.0,0.0,1.421,1.421,0.316,1.895,1.737,0.421,13,12,0.6,2.0,0.2,2.6,1.2,0.6
2022,Monaco,Nantes,4,1,2022-10-02,16:05,H,3,0,H,10,7,6,2,8,10,7,7,0,1,0,0,1.0,0.0,1.947,1.737,0.474,0.895,1.526,0.105,6,16,1.8,1.2,0.6,1.2,1.6,0.2
2022,Lorient,Lille,2,1,2022-10-02,12:00,H,1,0,H,7,20,4,4,13,14,0,14,3,3,1,0,1.0,0.0,1.368,1.105,0.474,1.316,1.0,0.316,10,5,2.4,1.8,0.8,2.0,1.4,0.6
2022,Lens,Lyon,1,0,2022-10-02,19:45,H,0,0,D,21,4,6,0,19,16,6,2,2,2,0,0,1.0,0.0,2.158,0.684,0.895,1.579,1.474,0.421,2,7,1.8,0.8,0.6,1.8,1.4,0.4
2022,Estac Troyes,Reims,2,2,2022-10-02,14:00,D,0,1,A,19,5,6,2,13,13,10,2,4,2,0,1,0.5,0.5,1.0,1.579,0.053,0.895,1.158,0.211,19,11,2.2,1.2,0.6,1.2,1.6,0.2
2022,Auxerre,Stade Brestois,1,1,2022-10-02,14:00,D,0,0,D,11,9,3,2,15,18,0,6,4,4,1,0,0.5,0.5,0.947,1.474,0.263,1.053,1.474,0.211,17,14,0.6,2.4,0.2,0.4,2.6,0.0
2022,Ajaccio,Clermont Foot,1,3,2022-10-02,14:00,A,0,1,A,12,7,3,3,13,10,4,4,3,3,0,0,0.0,1.0,0.526,1.579,0.211,1.316,1.105,0.421,18,8,0.4,1.4,0.2,0.8,1.2,0.2
2022,Lyon,Toulouse,1,1,2022-10-07,20:00,D,1,0,H,19,5,8,2,13,11,4,5,2,2,0,0,0.5,0.5,1.842,1.0,0.526,1.263,1.579,0.368,7,13,1.4,1.4,0.2,1.2,1.8,0.4
2022,Marseille,Ajaccio,1,2,2022-10-08,16:00,A,1,1,D,10,6,2,1,17,18,11,2,0,2,0,0,0.0,1.0,1.842,1.263,0.526,0.684,2.316,0.158,3,18,1.8,0.4,0.8,0.4,1.4,0.2
2022,Reims,Paris SG,0,0,2022-10-08,20:00,D,0,0,D,24,11,4,3,20,12,7,3,3,5,0,1,0.5,0.5,1.474,1.211,0.421,2.316,0.789,0.737,11,1,1.4,1.8,0.2,2.0,0.2,1.0
2022,Stade Brestois,Lorient,1,2,2022-10-09,14:00,A,1,1,D,12,14,4,5,14,13,7,8,3,1,0,0,0.0,1.0,1.263,1.368,0.368,1.368,1.684,0.316,14,10,0.6,1.4,0.0,2.4,1.0,1.0
2022,Rennes,Nantes,3,0,2022-10-09,16:05,H,1,0,H,14,8,4,3,13,14,4,3,1,0,1,0,1.0,0.0,2.263,0.737,0.789,0.895,1.526,0.105,4,16,2.6,0.8,0.6,0.8,2.2,0.0
2022,Nice,Estac Troyes,3,2,2022-10-09,14:00,H,2,0,H,14,17,6,6,8,9,5,5,1,1,0,0,1.0,0.0,1.263,0.947,0.368,1.368,2.684,0.158,9,19,0.8,1.0,0.4,2.0,1.4,0.4
2022,Montpellier,Monaco,0,2,2022-10-09,12:00,A,0,1,A,11,11,1,7,13,16,7,2,2,3,0,0,0.0,1.0,1.526,1.526,0.368,1.737,1.316,0.526,12,6,1.6,2.0,0.4,2.4,1.2,0.8
2022,Lille,Lens,1,0,2022-10-09,19:45,H,1,0,H,12,10,6,3,19,15,5,9,3,5,0,0,1.0,0.0,2.105,1.316,0.684,1.421,0.842,0.421,5,2,1.6,1.6,0.4,1.6,0.6,0.6
2022,Clermont Foot,Auxerre,2,1,2022-10-09,14:00,H,0,0,D,10,14,6,5,4,17,4,4,0,0,0,0,1.0,0.0,1.053,1.474,0.474,0.895,1.842,0.158,8,17,1.2,1.0,0.4,0.6,2.6,0.0
2022,Angers,Strasbourg,2,3,2022-10-09,14:00,A,1,2,A,14,15,8,7,16,14,6,6,1,1,0,0,0.0,1.0,1.053,1.895,0.158,1.368,1.737,0.211,20,15,1.0,2.6,0.4,0.8,1.4,0.0
2022,Strasbourg,Lille,0,3,2022-10-14,20:00,A,0,1,A,12,10,1,7,12,17,3,0,3,1,0,0,0.0,1.0,1.316,1.368,0.263,1.316,1.0,0.316,15,5,1.2,1.6,0.2,1.6,1.2,0.6
2022,Lens,Montpellier,1,0,2022-10-15,20:00,H,0,0,D,17,8,5,1,12,10,4,5,2,2,0,0,1.0,0.0,2.158,0.684,0.895,1.895,1.737,0.421,2,12,0.6,0.4,0.4,1.2,2.4,0.2
2022,Lorient,Reims,0,0,2022-10-15,16:00,D,0,0,D,10,7,3,2,10,17,2,2,1,3,0,2,0.5,0.5,1.368,1.105,0.474,0.895,1.158,0.211,10,11,2.6,1.2,1.0,0.6,1.4,0.0
2022,Toulouse,Angers,3,2,2022-10-16,12:00,H,2,1,H,14,13,7,6,12,15,2,8,3,2,0,0,1.0,0.0,1.421,1.421,0.316,0.684,2.368,0.053,13,20,1.4,1.4,0.4,1.0,2.4,0.4
2022,Rennes,Lyon,3,2,2022-10-16,14:00,H,1,1,D,14,7,5,5,13,14,3,2,2,2,0,0,1.0,0.0,2.263,0.737,0.789,1.579,1.474,0.421,4,7,2.6,0.6,0.6,0.6,1.6,0.0
2022,Paris SG,Marseille,1,0,2022-10-16,19:45,H,1,0,H,23,18,8,7,9,16,7,6,1,0,0,1,1.0,0.0,2.368,1.316,0.684,1.684,0.842,0.632,1,3,1.4,0.2,0.8,1.8,0.8,0.6
2022,Nantes,Stade Brestois,4,1,2022-10-16,14:00,H,2,1,H,17,11,6,2,12,10,7,5,0,2,0,0,1.0,0.0,1.053,1.368,0.263,1.053,1.474,0.211,16,14,0.6,2.6,0.0,0.6,1.2,0.0
2022,Monaco,Clermont Foot,1,1,2022-10-16,16:05,D,1,0,H,6,21,4,7,8,11,3,4,2,4,1,0,0.5,0.5,1.947,1.737,0.474,1.316,1.105,0.421,6,8,2.4,0.4,1.0,1.6,1.0,0.6
2022,Estac Troyes,Ajaccio,1,1,2022-10-16,14:00,D,0,0,D,9,15,2,7,8,14,3,5,2,1,0,0,0.5,0.5,1.0,1.579,0.053,0.684,2.316,0.158,19,18,1.6,1.6,0.2,0.8,1.2,0.4
2022,Auxerre,Nice,1,1,2022-10-16,14:00,D,1,1,D,11,9,3,2,11,3,2,6,0,0,0,0,0.5,0.5,0.947,1.474,0.263,1.263,1.0,0.421,17,9,0.6,2.6,0.0,1.0,1.2,0.4
2022,Ajaccio,Paris SG,0,3,2022-10-21,20:00,A,0,1,A,8,11,1,6,13,13,3,8,0,1,0,0,0.0,1.0,0.526,1.579,0.211,2.316,0.789,0.737,18,1,1.0,1.2,0.4,1.0,0.2,0.8
2022,Marseille,Lens,0,1,2022-10-22,20:00,A,0,0,D,13,12,3,4,19,20,7,3,3,3,0,0,0.0,1.0,1.842,1.263,0.526,1.421,0.842,0.421,3,2,1.4,1.0,0.4,0.6,0.2,0.6
2022,Montpellier,Lyon,1,2,2022-10-22,16:00,A,0,1,A,10,21,4,10,9,18,4,7,2,2,1,1,0.0,1.0,1.526,1.526,0.368,1.579,1.474,0.421,12,7,1.0,2.0,0.2,0.8,1.6,0.0
2022,Toulouse,Strasbourg,2,2,2022-10-23,14:00,D,1,0,H,17,11,6,5,14,8,6,6,2,1,1,0,0.5,0.5,1.421,1.421,0.316,1.368,1.737,0.211,13,15,2.0,1.4,0.6,1.0,2.0,0.2
2022,Reims,Auxerre,2,1,2022-10-23,14:00,H,1,1,D,19,10,10,2,13,12,8,2,4,0,0,0,1.0,0.0,1.474,1.211,0.421,0.895,1.842,0.158,11,17,0.4,1.2,0.0,0.8,2.4,0.0
2022,Nice,Nantes,1,1,2022-10-23,16:05,D,0,0,D,11,11,5,4,9,9,7,3,3,4,0,2,0.5,0.5,1.263,0.947,0.368,0.895,1.526,0.105,9,16,1.2,1.2,0.4,1.4,2.2,0.2
2022,Clermont Foot,Stade Brestois,1,3,2022-10-23,14:00,A,0,1,A,14,19,4,11,10,17,7,4,4,1,0,0,0.0,1.0,1.053,1.474,0.474,1.053,1.474,0.211,8,14,1.4,1.2,0.4,0.6,1.8,0.0
2022,Estac Troyes,Lorient,2,2,2022-10-23,14:00,D,1,0,H,13,21,4,5,8,9,3,6,2,0,0,0,0.5,0.5,1.0,1.579,0.053,1.368,1.684,0.316,19,10,1.6,1.6,0.2,2.0,1.0,0.8
2022,Angers,Rennes,1,2,2022-10-23,12:00,A,0,1,A,7,14,2,5,9,11,5,6,2,2,0,0,0.0,1.0,1.053,1.895,0.158,1.368,1.316,0.316,20,4,1.4,2.0,0.4,3.0,0.8,0.8
2022,Lille,Monaco,4,3,2022-10-23,19:45,H,2,2,D,20,9,7,6,8,10,6,6,1,2,0,0,1.0,0.0,2.105,1.316,0.684,1.737,1.316,0.526,5,6,1.6,1.0,0.6,2.4,0.6,0.8
2022,Lens,Toulouse,3,0,2022-10-28,20:00,H,0,0,D,13,9,8,0,12,13,6,8,2,1,0,0,1.0,0.0,2.158,0.684,0.895,1.263,1.579,0.368,2,13,0.6,0.2,0.6,2.2,1.8,0.4
2022,Paris SG,Estac Troyes,4,3,2022-10-29,16:00,H,1,1,D,19,16,11,5,9,12,8,4,0,3,0,0,1.0,0.0,2.368,1.316,0.684,1.368,2.684,0.158,1,19,1.4,0.2,0.8,2.0,1.8,0.2
2022,Strasbourg,Marseille,2,2,2022-10-29,20:00,D,0,2,A,12,13,5,5,14,11,3,0,0,2,0,0,0.5,0.5,1.316,1.368,0.263,1.684,0.842,0.632,15,3,1.4,2.4,0.2,1.0,1.0,0.2
2022,Stade Brestois,Reims,0,0,2022-10-30,14:00,D,0,0,D,12,11,4,3,15,13,5,5,1,1,0,0,0.5,0.5,1.263,1.368,0.368,0.895,1.158,0.211,14,11,1.2,1.8,0.2,0.8,1.2,0.2
2022,Rennes,Montpellier,3,0,2022-10-30,14:00,H,2,0,H,14,8,3,3,15,12,3,4,1,2,0,0,1.0,0.0,2.263,0.737,0.789,1.895,1.737,0.421,4,12,2.4,1.0,0.8,1.0,2.0,0.2
2022,Nantes,Clermont Foot,1,1,2022-10-30,14:00,D,0,0,D,13,10,4,6,15,9,2,2,0,2,0,0,0.5,0.5,1.053,1.368,0.263,1.316,1.105,0.421,16,8,1.2,1.8,0.2,1.6,1.8,0.4
2022,Monaco,Angers,2,0,2022-10-30,14:00,H,0,0,D,8,8,5,4,18,15,7,0,3,3,0,0,1.0,0.0,1.947,1.737,0.474,0.684,2.368,0.053,6,20,2.6,1.2,0.6,1.2,2.2,0.2
2022,Lorient,Nice,1,2,2022-10-30,16:05,A,1,0,H,14,16,8,5,7,7,8,3,0,1,0,0,0.0,1.0,1.368,1.105,0.474,1.263,1.0,0.421,10,9,1.8,1.0,0.6,1.2,1.4,0.2
